"ADVERTISER","TARGETED COUNTRIES","LINK ID","NAME","DESCRIPTION","KEYWORDS","LINK TYPE","THREE MONTH EPC","SEVEN DAY EPC","LAST UDPATED","HTML LINKS","JAVASCRIPT LINKS","CLICK URL","PROMOTION TYPE","COUPON CODE","PROMOTIONAL DATE","PROMOTIONAL END DATE","CATEGORY","ADV_CID","RELATIONSHIP STATUS","LANGUAGE","MOBILE OPTIMIZED"
"Butlers.hu","HU","15668851","Butlers.hu_dekoracio_300x250","Butlers.hu_dekoracio_300x250","lakásdekoráció","Banner","N/A","N/A","24-Oct-2024","<a href=""https://www.anrdoezrs.net/click-101589464-15668851"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101589464-15668851"" width=""300"" height=""250"" alt=""Lakásdekoráció"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57451177?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101589464-15668851","N/A","","","","Home Appliances","5807789","Active","Hungarian","No"
"Butlers.hu","HU","15165359","Butlers.hu_banner_728x90","Butlers.hu_banner_728x90","butlers.hu/","Banner","N/A","N/A","22-Oct-2024","<a href=""https://www.kqzyfj.com/click-101589464-15165359"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101589464-15165359"" width=""728"" height=""90"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57451178?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101589464-15165359","N/A","","","","Home Appliances","5807789","Active","Hungarian","No"
"Butlers.hu","HU","15468619","Butlers.hu_talalas_120x160","Butlers.hu_banner_120x160","tálalás, étkezés, poharak","Banner","N/A","N/A","24-Oct-2024","<a href=""https://www.tkqlhce.com/click-101589464-15468619"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101589464-15468619"" width=""120"" height=""160"" alt=""poharak"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57451179?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101589464-15468619","N/A","","","","Home Appliances","5807789","Active","Hungarian","No"
"Butlers.hu","HU","15165354","Butlers.hu_banner1_250x250","Butlers.hu_banner1_250x250","butlers.hu/","Banner","N/A","N/A","22-Oct-2024","<a href=""https://www.dpbolvw.net/click-101589464-15165354"" target=""_top""> <img src=""https://www.tqlkg.com/image-101589464-15165354"" width=""250"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57451180?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101589464-15165354","N/A","","","","Home Appliances","5807789","Active","Hungarian","No"
"Butlers.hu","HU","15165371","Butlers.hu_deeplink","Butlers.hu_deeplink","butlers.hu/","Text Link","9.96 € EUR","N/A","1-Feb-2024","<a href=""https://www.tkqlhce.com/click-101589464-15165371"" target=""_top"">Butlers.hu_deeplink</a><img src=""https://www.tqlkg.com/image-101589464-15165371"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57451181?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101589464-15165371","N/A","","","","Home Appliances","5807789","Active","Hungarian","No"
"Butlers.hu","HU","15468618","Butlers.hu_banner_120x160","Butlers.hu_banner_120x160","butlers.hu/","Banner","N/A","N/A","22-Oct-2024","<a href=""https://www.dpbolvw.net/click-101589464-15468618"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101589464-15468618"" width=""120"" height=""160"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57451182?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101589464-15468618","N/A","","","","Home Appliances","5807789","Active","Hungarian","No"
"Butlers.hu","HU","15468640","Butlers.hu_banner_160x160","Butlers.hu_banner_160x160","butlers.hu/","Banner","N/A","N/A","22-Oct-2024","<a href=""https://www.kqzyfj.com/click-101589464-15468640"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101589464-15468640"" width=""160"" height=""160"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57451183?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101589464-15468640","N/A","","","","Home Appliances","5807789","Active","Hungarian","No"
"Butlers.hu","HU","15668852","Butlers.hu_dekoracio_300x300","Butlers.hu_dekoracio_300x300","lakásdekoráció","Banner","N/A","N/A","24-Oct-2024","<a href=""https://www.tkqlhce.com/click-101589464-15668852"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101589464-15668852"" width=""300"" height=""300"" alt=""Lakásdekoráció"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57451184?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101589464-15668852","N/A","","","","Home Appliances","5807789","Active","Hungarian","No"
"Butlers.hu","HU","15468909","Butlers.hu_banner_300x300","Butlers.hu_banner_300x300","konyhai kiegészítők","Banner","N/A","N/A","24-Oct-2024","<a href=""https://www.dpbolvw.net/click-101589464-15468909"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101589464-15468909"" width=""300"" height=""300"" alt=""konyhai kiegészítők"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57451185?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101589464-15468909","N/A","","","","Home Appliances","5807789","Active","Hungarian","No"
"Butlers.hu","HU","15668856","Butlers.hu_dekoracio_300x600","Butlers.hu_dekoracio_300x600","lakásdekoráció","Banner","N/A","N/A","24-Oct-2024","<a href=""https://www.kqzyfj.com/click-101589464-15668856"" target=""_top""> <img src=""https://www.tqlkg.com/image-101589464-15668856"" width=""300"" height=""600"" alt=""lakásdekoráció"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57451186?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101589464-15668856","N/A","","","","Home Appliances","5807789","Active","Hungarian","No"
"Butlers.hu","HU","15461291","Butlers.hu_lakasdekoracio","Butlers.hu_lakasdekoracio","butlers.hu/","Text Link","N/A","N/A","1-Feb-2024","<a href=""https://www.dpbolvw.net/click-101589464-15461291"" target=""_top"">Butlers.hu_lakasdekoracio</a><img src=""https://www.ftjcfx.com/image-101589464-15461291"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57451187?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101589464-15461291","N/A","","","","Home Appliances","5807789","Active","Hungarian","No"
"Butlers.hu","HU","15468855","Butlers.hu_banner_300x250","Butlers.hu_banner_300x250","konyha, konyhai tárolás","Banner","N/A","N/A","24-Oct-2024","<a href=""https://www.dpbolvw.net/click-101589464-15468855"" target=""_top""> <img src=""https://www.awltovhc.com/image-101589464-15468855"" width=""300"" height=""250"" alt=""konyhai kiegészítők"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57451188?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101589464-15468855","N/A","","","","Home Appliances","5807789","Active","Hungarian","No"
"Butlers.hu","HU","15468864","Butlers.hu_banner_300x300","Butlers.hu_banner_300x300","lakásdekoráció","Banner","N/A","N/A","24-Oct-2024","<a href=""https://www.tkqlhce.com/click-101589464-15468864"" target=""_top""> <img src=""https://www.tqlkg.com/image-101589464-15468864"" width=""300"" height=""300"" alt=""lakásdekoráció"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57451189?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101589464-15468864","N/A","","","","Home Appliances","5807789","Active","Hungarian","No"
"Butlers.hu","HU","15468860","Butlers.hu_poharak_300x250","Butlers.hu_poharak_300x250","tálalás, étkezés, poharak","Banner","N/A","N/A","24-Oct-2024","<a href=""https://www.dpbolvw.net/click-101589464-15468860"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101589464-15468860"" width=""300"" height=""250"" alt=""poharak"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57451190?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101589464-15468860","N/A","","","","Home Appliances","5807789","Active","Hungarian","No"
"Butlers.hu","HU","15469091","Butlers.hu_banner_300x600","Butlers.hu_banner_300x600","konyhai kiegészítők","Banner","N/A","N/A","24-Oct-2024","<a href=""https://www.tkqlhce.com/click-101589464-15469091"" target=""_top""> <img src=""https://www.awltovhc.com/image-101589464-15469091"" width=""300"" height=""600"" alt=""konyhai kiegészítők"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57451191?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101589464-15469091","N/A","","","","Home Appliances","5807789","Active","Hungarian","No"
"Butlers.hu","HU","15469074","Butlers.hu_poharak_300x300","Butlers.hu_poharak_300x300","étkezés, tálalás, poharak","Banner","N/A","N/A","24-Oct-2024","<a href=""https://www.dpbolvw.net/click-101589464-15469074"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101589464-15469074"" width=""300"" height=""300"" alt=""poharak"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57451192?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101589464-15469074","N/A","","","","Home Appliances","5807789","Active","Hungarian","No"
"Butlers.hu","HU","15165356","Butlers.hu_banner1_300x250","Butlers.hu_banner1_300x250","butlers.hu/","Banner","N/A","N/A","22-Oct-2024","<a href=""https://www.kqzyfj.com/click-101589464-15165356"" target=""_top""> <img src=""https://www.awltovhc.com/image-101589464-15165356"" width=""300"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57451193?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101589464-15165356","N/A","","","","Home Appliances","5807789","Active","Hungarian","No"
"Butlers.hu","HU","15165365","Butlers.hu_banner_970x210","Butlers.hu_banner_970x210","butlers.hu/","Banner","N/A","N/A","22-Oct-2024","<a href=""https://www.kqzyfj.com/click-101589464-15165365"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101589464-15165365"" width=""970"" height=""210"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57451194?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101589464-15165365","N/A","","","","Home Appliances","5807789","Active","Hungarian","No"
"Butlers.hu","HU","15468644","Butlers.hu_talalas_160x160","Butlers.hu_talalas_160x160","tálalás, étkezés, poharak","Banner","N/A","N/A","24-Oct-2024","<a href=""https://www.dpbolvw.net/click-101589464-15468644"" target=""_top""> <img src=""https://www.tqlkg.com/image-101589464-15468644"" width=""160"" height=""160"" alt=""poharak"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57451195?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101589464-15468644","N/A","","","","Home Appliances","5807789","Active","Hungarian","No"
"Butlers.hu","HU","15468695","Butlers.hu_banner_300x250","Butlers.hu_banner_300x250","tálalás, étkezés, poharak","Banner","N/A","N/A","24-Oct-2024","<a href=""https://www.dpbolvw.net/click-101589464-15468695"" target=""_top""> <img src=""https://www.tqlkg.com/image-101589464-15468695"" width=""300"" height=""250"" alt=""poharak"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57451196?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101589464-15468695","N/A","","","","Home Appliances","5807789","Active","Hungarian","No"
"Butlers.hu","HU","15468685","Butlers.hu_poharak_250x250","Butlers.hu_poharak_250x250","tálalás, étkezés, poharak","Banner","N/A","N/A","24-Oct-2024","<a href=""https://www.kqzyfj.com/click-101589464-15468685"" target=""_top""> <img src=""https://www.tqlkg.com/image-101589464-15468685"" width=""250"" height=""250"" alt=""poharak"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57451197?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101589464-15468685","N/A","","","","Home Appliances","5807789","Active","Hungarian","No"
"Butlers.hu","HU","15165355","Butlers.hu_banner_300x250","Butlers.hu_banner_300x250","butlers.hu/","Banner","N/A","N/A","22-Oct-2024","<a href=""https://www.dpbolvw.net/click-101589464-15165355"" target=""_top""> <img src=""https://www.awltovhc.com/image-101589464-15165355"" width=""300"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57451198?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101589464-15165355","N/A","","","","Home Appliances","5807789","Active","Hungarian","No"
"Butlers.hu","HU","15165372","Butlers.hu_butorok","Butlers.hu_butorok","butlers.hu/","Text Link","0.00 € EUR","N/A","1-Feb-2024","<a href=""https://www.jdoqocy.com/click-101589464-15165372"" target=""_top"">Butlers.hu_butorok</a><img src=""https://www.awltovhc.com/image-101589464-15165372"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57451199?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101589464-15165372","N/A","","","","Home Appliances","5807789","Active","Hungarian","No"
"Butlers.hu","HU","15461293","Butlers.hu_ajandekok","Butlers.hu_ajandekok","butlers.hu/","Text Link","N/A","N/A","1-Feb-2024","<a href=""https://www.tkqlhce.com/click-101589464-15461293"" target=""_top"">Butlers.hu_ajandekok</a><img src=""https://www.ftjcfx.com/image-101589464-15461293"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57451200?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101589464-15461293","N/A","","","","Home Appliances","5807789","Active","Hungarian","No"
"Butlers.hu","HU","15468673","Butlers.hu_banner_250x250","Butlers.hu_banner_250x250","lakásdekoráció","Banner","N/A","N/A","24-Oct-2024","<a href=""https://www.jdoqocy.com/click-101589464-15468673"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101589464-15468673"" width=""250"" height=""250"" alt=""lakásdekoráció"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57451201?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101589464-15468673","N/A","","","","Home Appliances","5807789","Active","Hungarian","No"
"Butlers.hu","HU","15468642","Butlers.hu_banner_160x160","Butlers.hu_banner_160x160","butlers.hu/","Banner","N/A","N/A","22-Oct-2024","<a href=""https://www.anrdoezrs.net/click-101589464-15468642"" target=""_top""> <img src=""https://www.tqlkg.com/image-101589464-15468642"" width=""160"" height=""160"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57451202?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101589464-15468642","N/A","","","","Home Appliances","5807789","Active","Hungarian","No"
